datetime,pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions,year,month,day,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7
2022-07-22,32.75631313131313,192.63191,377.92816,29.4,86.7,7.09,100.0,12.5,15.4,1003.7,"Rain, Overcast",2022,7,22,4,0,35.05979055428426,33.620621980676326,32.12599206349206,31.14009661835749,32.31762263009372,32.31036922015183,35.05044492544493,33.089276856071514,1.524292218947489
2022-07-23,29.548611111111114,122.3296,578.4774,29.7,85.6,0.568,100.0,4.17,18.4,1002.1,"Rain, Partially cloudy",2022,7,23,5,1,32.75631313131313,35.05979055428426,33.620621980676326,32.12599206349206,31.14009661835749,32.31762263009372,32.31036922015183,32.76154374262412,1.2552305434054558
2022-07-24,36.25220959595959,163.5097,747.7094,30.0,82.5,3.285,100.0,12.5,22.5,1001.9,"Rain, Partially cloudy",2022,7,24,6,1,29.548611111111114,32.75631313131313,35.05979055428426,33.620621980676326,32.12599206349206,31.14009661835749,32.31762263009372,32.36700686990402,1.7551535801722649
2022-07-25,34.15856705351386,185.93082,774.4489,30.0,80.3,2.197,100.0,4.17,21.5,1004.1,"Rain, Partially cloudy",2022,7,25,0,0,36.25220959595959,29.548611111111114,32.75631313131313,35.05979055428426,33.620621980676326,32.12599206349206,31.14009661835749,32.929090722170564,2.2863427185685046
2022-07-26,27.798809523809524,156.72803,717.1497,29.4,81.0,0.0,0.0,0.0,20.5,1005.3,Partially cloudy,2022,7,26,1,0,34.15856705351386,36.25220959595959,29.548611111111114,32.75631313131313,35.05979055428426,33.620621980676326,32.12599206349206,33.36030078433576,2.1746147353181335
2022-07-27,32.77210144927536,160.11664,510.31885,30.0,80.0,0.0,0.0,0.0,16.6,1004.7,Partially cloudy,2022,7,27,2,0,27.798809523809524,34.15856705351386,36.25220959595959,29.548611111111114,32.75631313131313,35.05979055428426,33.620621980676326,32.742131850095404,3.030550903881846
2022-07-28,28.368181818181817,87.24666,278.63538,28.6,86.3,17.162,100.0,8.33,11.2,1006.0,"Rain, Partially cloudy",2022,7,28,3,0,32.77210144927536,27.798809523809524,34.15856705351386,36.25220959595959,29.548611111111114,32.75631313131313,35.05979055428426,32.620914631323835,3.0064300716568035
2022-07-29,17.940151515151516,56.30104,322.5611,28.0,89.2,2.448,100.0,4.17,11.2,1005.5,"Rain, Overcast",2022,7,29,4,0,28.368181818181817,32.77210144927536,27.798809523809524,34.15856705351386,36.25220959595959,29.548611111111114,32.75631313131313,31.664970526166343,3.161554136329481
2022-07-30,20.735714285714288,85.01462,265.37964,28.4,86.9,15.76,100.0,8.33,16.6,1003.7,"Rain, Overcast",2022,7,30,5,1,17.940151515151516,28.368181818181817,32.77210144927536,27.798809523809524,34.15856705351386,36.25220959595959,29.548611111111114,29.548376009571825,5.997115544315249
2022-07-31,24.03114973262032,161.35995,402.39584,28.7,84.3,11.422,100.0,8.33,11.2,1001.2,"Rain, Partially cloudy",2022,7,31,6,1,20.735714285714288,17.940151515151516,28.368181818181817,32.77210144927536,27.798809523809524,34.15856705351386,36.25220959595959,28.28939074880085,6.86002998665947
2022-08-01,24.85625,165.89146,414.09637,29.7,79.6,0.0,0.0,0.0,13.0,1001.4,Partially cloudy,2022,8,1,0,0,24.03114973262032,20.735714285714288,17.940151515151516,28.368181818181817,32.77210144927536,27.798809523809524,34.15856705351386,26.5435250540381,5.996524992267983
2022-08-02,20.41875,188.86153,425.74182,31.0,75.9,0.0,0.0,0.0,29.0,1000.8,Partially cloudy,2022,8,2,1,0,24.85625,24.03114973262032,20.735714285714288,17.940151515151516,28.368181818181817,32.77210144927536,27.798809523809524,25.214622617821835,4.9706812503702125
2022-08-03,25.32034632034632,169.9369,394.0138,30.8,76.1,5.955,100.0,4.17,14.8,1002.1,"Rain, Partially cloudy",2022,8,3,2,0,20.41875,24.85625,24.03114973262032,20.735714285714288,17.940151515151516,28.368181818181817,32.77210144927536,24.160328400134755,5.111875889792397
2022-08-04,26.22390873015873,110.437515,459.99182,29.4,84.6,4.928,100.0,8.33,18.4,1002.8,"Rain, Partially cloudy",2022,8,4,3,0,25.32034632034632,20.41875,24.85625,24.03114973262032,20.735714285714288,17.940151515151516,28.368181818181817,23.095791953144897,3.5599155484449465
2022-08-05,26.972718253968253,106.79188,397.43524,27.9,92.1,10.577,100.0,16.67,13.0,1001.6,"Rain, Partially cloudy",2022,8,5,4,0,26.22390873015873,25.32034632034632,20.41875,24.85625,24.03114973262032,20.735714285714288,17.940151515151516,22.78946722628445,3.0921451045632833
2022-08-06,29.652123438027697,195.82791,400.55823,30.2,84.5,0.0,0.0,0.0,11.2,999.7,Partially cloudy,2022,8,6,5,1,26.972718253968253,26.22390873015873,25.32034632034632,20.41875,24.85625,24.03114973262032,20.735714285714288,24.079833903258272,2.572177134035082
2022-08-07,23.29763056092843,75.089165,251.29755,27.6,93.3,6.63,100.0,4.17,27.7,999.8,"Rain, Partially cloudy",2022,8,7,6,1,29.652123438027697,26.972718253968253,26.22390873015873,25.32034632034632,20.41875,24.85625,24.03114973262032,25.353606639303045,2.834500750112878
2022-08-08,26.07273086213304,178.7426,388.3224,30.1,79.9,0.0,0.0,0.0,9.4,999.5,Partially cloudy,2022,8,8,0,0,23.29763056092843,29.652123438027697,26.972718253968253,26.22390873015873,25.32034632034632,20.41875,24.85625,25.248818186204204,2.9042396606753598
2022-08-09,27.51736111111111,203.45396,533.9202,32.0,75.3,0.134,100.0,4.17,16.6,999.1,"Rain, Partially cloudy",2022,8,9,1,0,26.07273086213304,23.29763056092843,29.652123438027697,26.972718253968253,26.22390873015873,25.32034632034632,20.41875,25.422601166508922,2.913216054662793
2022-08-10,24.939484126984127,206.76952,574.33746,32.5,68.9,0.0,0.0,0.0,15.5,997.9,Partially cloudy,2022,8,10,2,0,27.51736111111111,26.07273086213304,23.29763056092843,29.652123438027697,26.972718253968253,26.22390873015873,25.32034632034632,26.436688468096225,1.960945691459694
2022-08-11,26.247700216450216,101.59141,734.4492,29.6,73.9,0.03,100.0,4.17,18.5,999.8,"Rain, Partially cloudy",2022,8,11,3,0,24.939484126984127,27.51736111111111,26.07273086213304,23.29763056092843,29.652123438027697,26.972718253968253,26.22390873015873,26.382279583330195,2.0019376776071036
2022-08-12,26.262003968253968,178.16075,737.0414,31.2,71.1,0.0,0.0,0.0,20.5,999.8,Partially cloudy,2022,8,12,4,0,26.247700216450216,24.939484126984127,27.51736111111111,26.07273086213304,23.29763056092843,29.652123438027697,26.972718253968253,26.385678367086125,2.0016441661325977
2022-08-13,24.972222222222225,177.15141,558.9691,30.9,73.4,0.0,0.0,0.0,16.6,999.5,Partially cloudy,2022,8,13,5,1,26.262003968253968,26.247700216450216,24.939484126984127,27.51736111111111,26.07273086213304,23.29763056092843,29.652123438027697,26.28414775484123,1.984859209047828
2022-08-14,21.53945707070708,158.17775,415.3714,28.9,86.6,5.747,100.0,8.33,11.2,1002.1,"Rain, Partially cloudy",2022,8,14,6,1,24.972222222222225,26.262003968253968,26.247700216450216,24.939484126984127,27.51736111111111,26.07273086213304,23.29763056092843,25.61559043829759,1.34704013059027
2022-08-15,29.85138888888889,77.53423,503.55603,29.3,81.3,0.0,0.0,0.0,18.4,1003.4,Partially cloudy,2022,8,15,0,0,21.53945707070708,24.972222222222225,26.262003968253968,26.247700216450216,24.939484126984127,27.51736111111111,26.07273086213304,25.364422796837395,1.9012027609295967
2022-08-16,29.109179197994987,58.781757,1066.4662,29.1,78.7,2.448,100.0,8.33,37.1,1001.6,"Rain, Partially cloudy",2022,8,16,1,0,29.85138888888889,21.53945707070708,24.972222222222225,26.262003968253968,26.247700216450216,24.939484126984127,27.51736111111111,25.904231086373947,2.5586078603637135
2022-08-17,24.53985507246377,156.35161,640.0477,29.2,76.8,0.0,0.0,0.0,22.3,1002.9,Partially cloudy,2022,8,17,2,0,29.109179197994987,29.85138888888889,21.53945707070708,24.972222222222225,26.262003968253968,26.247700216450216,24.939484126984127,26.1316336702145,2.786466264949323
2022-08-18,31.192146464646463,173.30402,521.1716,30.3,76.1,0.0,0.0,0.0,11.9,1002.1,Partially cloudy,2022,8,18,3,0,24.53985507246377,29.109179197994987,29.85138888888889,21.53945707070708,24.972222222222225,26.262003968253968,26.247700216450216,26.074543805283017,2.818867659075515
2022-08-19,35.28469039130804,188.39595,611.4239,31.1,71.6,0.0,0.0,0.0,17.4,1002.0,Partially cloudy,2022,8,19,4,0,31.192146464646463,24.53985507246377,29.109179197994987,29.85138888888889,21.53945707070708,24.972222222222225,26.262003968253968,26.780893269311054,3.424019474130755
2022-08-20,28.4845659278204,133.67233,380.02997,29.6,80.8,6.851,100.0,4.17,13.0,1003.5,"Rain, Partially cloudy",2022,8,20,5,1,35.28469039130804,31.192146464646463,24.53985507246377,29.109179197994987,29.85138888888889,21.53945707070708,24.972222222222225,28.069848472604495,4.668314059129837
2022-08-21,25.74393390425999,142.0822,368.23523,30.9,76.7,1.344,100.0,4.17,11.2,1001.5,"Rain, Partially cloudy",2022,8,21,6,1,28.4845659278204,35.28469039130804,31.192146464646463,24.53985507246377,29.109179197994987,29.85138888888889,21.53945707070708,28.57161185911852,4.46417729703728
2022-08-22,31.54417502787068,136.85078,599.70276,31.5,74.3,0.0,0.0,0.0,22.3,999.7,Partially cloudy,2022,8,22,0,0,25.74393390425999,28.4845659278204,35.28469039130804,31.192146464646463,24.53985507246377,29.109179197994987,29.85138888888889,29.172251406768936,3.5494708577735774
2022-08-23,26.86489898989899,158.16681,1109.2104,30.7,71.4,0.0,0.0,0.0,27.7,1001.0,Partially cloudy,2022,8,23,1,0,31.54417502787068,25.74393390425999,28.4845659278204,35.28469039130804,31.192146464646463,24.53985507246377,29.109179197994987,29.414077998052047,3.6594146495503663
2022-08-24,31.963317847464182,149.9924,563.21875,29.1,80.9,5.104,100.0,4.17,16.6,1005.2,"Rain, Partially cloudy",2022,8,24,2,0,26.86489898989899,31.54417502787068,25.74393390425999,28.4845659278204,35.28469039130804,31.192146464646463,24.53985507246377,29.09346653975262,3.7866806451702923
2022-08-25,27.37890369331464,162.73979,507.756,30.1,72.3,0.0,0.0,0.0,11.2,1004.7,Partially cloudy,2022,8,25,3,0,31.963317847464182,26.86489898989899,31.54417502787068,25.74393390425999,28.4845659278204,35.28469039130804,31.192146464646463,30.15396122189554,3.308116991795139
2022-08-26,21.508935508935508,161.97185,561.3939,30.7,73.0,0.0,0.0,0.0,14.8,1004.0,Partially cloudy,2022,8,26,4,0,27.37890369331464,31.963317847464182,26.86489898989899,31.54417502787068,25.74393390425999,28.4845659278204,35.28469039130804,29.60921225456242,3.4207134688349967
2022-08-27,31.16527777777777,185.26192,676.17426,30.7,70.2,0.17,100.0,4.17,20.1,1003.1,"Rain, Partially cloudy",2022,8,27,5,1,21.508935508935508,27.37890369331464,31.963317847464182,26.86489898989899,31.54417502787068,25.74393390425999,28.4845659278204,27.641247271366346,3.570735495307052
2022-08-28,32.857142857142854,197.01056,691.4866,30.6,65.9,0.0,0.0,0.0,17.9,1003.7,Partially cloudy,2022,8,28,6,1,31.16527777777777,21.508935508935508,27.37890369331464,31.963317847464182,26.86489898989899,31.54417502787068,25.74393390425999,28.024206107074537,3.811865558785737
2022-08-29,31.20591787439613,188.5457,456.20242,30.3,66.9,0.851,100.0,4.17,18.4,1007.5,"Rain, Partially cloudy",2022,8,29,0,0,32.857142857142854,31.16527777777777,21.508935508935508,27.37890369331464,31.963317847464182,26.86489898989899,31.54417502787068,29.040378814629232,4.04374623626251
2022-08-30,26.94128787878788,174.68619,391.77103,30.2,77.4,1.514,100.0,8.33,16.6,1007.9,"Rain, Partially cloudy",2022,8,30,1,0,31.20591787439613,32.857142857142854,31.16527777777777,21.508935508935508,27.37890369331464,31.963317847464182,26.86489898989899,28.992056364132868,4.010725625683862
2022-08-31,28.728835978835978,186.74152,514.85815,31.5,66.9,0.0,0.0,0.0,14.8,1005.3,Partially cloudy,2022,8,31,2,0,26.94128787878788,31.20591787439613,32.857142857142854,31.16527777777777,21.508935508935508,27.37890369331464,31.963317847464182,29.002969062545567,4.004071668188174
2022-09-01,23.111846160253208,187.08112,600.8578,32.1,66.3,0.0,0.0,0.0,11.2,1005.0,Partially cloudy,2022,9,1,3,0,28.728835978835978,26.94128787878788,31.20591787439613,32.857142857142854,31.16527777777777,21.508935508935508,27.37890369331464,28.54090022417011,3.7862133740575485
2022-09-02,27.26388888888889,204.79674,548.75854,32.1,62.9,7.656,100.0,4.17,13.0,1006.4,"Rain, Partially cloudy",2022,9,2,4,0,23.111846160253208,28.728835978835978,26.94128787878788,31.20591787439613,32.857142857142854,31.16527777777777,21.508935508935508,27.931320576589904,4.311530102476307
2022-09-03,30.215277777777786,193.80254,824.0021,32.2,58.2,0.0,0.0,0.0,22.3,1004.0,Partially cloudy,2022,9,3,5,1,27.26388888888889,23.111846160253208,28.728835978835978,26.94128787878788,31.20591787439613,32.857142857142854,31.16527777777777,28.7534567737261,3.316695910123628
2022-09-04,33.00694444444445,213.16727,919.51483,32.3,56.6,0.0,0.0,0.0,16.2,1002.7,Partially cloudy,2022,9,4,6,1,30.215277777777786,27.26388888888889,23.111846160253208,28.728835978835978,26.94128787878788,31.20591787439613,32.857142857142854,28.617742488011817,3.2195740422778942
2022-09-05,28.58864379084968,209.94856,499.13928,31.9,58.7,0.0,0.0,0.0,13.2,1004.6,Partially cloudy,2022,9,5,0,0,33.00694444444445,30.215277777777786,27.26388888888889,23.111846160253208,28.728835978835978,26.94128787878788,31.20591787439613,28.639142714769186,3.2527761122586907
2022-09-06,26.589646464646464,184.57332,591.0928,31.7,59.4,0.0,0.0,0.0,14.8,1005.9,Partially cloudy,2022,9,6,1,0,28.58864379084968,33.00694444444445,30.215277777777786,27.26388888888889,23.111846160253208,28.728835978835978,26.94128787878788,28.265246417119695,3.0528385957539754
2022-09-07,26.922348484848484,196.30963,795.2463,32.1,59.3,0.0,0.0,0.0,11.2,1007.4,Partially cloudy,2022,9,7,2,0,26.589646464646464,28.58864379084968,33.00694444444445,30.215277777777786,27.26388888888889,23.111846160253208,28.728835978835978,28.215011929385206,3.081018376380106
2022-09-08,26.048611111111114,183.5794,708.4158,32.2,61.8,0.0,0.0,0.0,9.4,1008.3,Partially cloudy,2022,9,8,3,0,26.922348484848484,26.589646464646464,28.58864379084968,33.00694444444445,30.215277777777786,27.26388888888889,23.111846160253208,27.956942287386994,3.1063593229521547
2022-09-09,30.074275362318843,169.86723,704.5253,32.2,64.8,0.0,0.0,0.0,16.6,1007.5,Partially cloudy,2022,9,9,4,0,26.048611111111114,26.922348484848484,26.589646464646464,28.58864379084968,33.00694444444445,30.215277777777786,27.26388888888889,28.376480137509553,2.4776163545880587
2022-09-10,33.87941919191919,177.9456,614.80725,31.6,71.9,0.0,0.0,0.0,14.8,1006.6,Partially cloudy,2022,9,10,5,1,30.074275362318843,26.048611111111114,26.922348484848484,26.589646464646464,28.58864379084968,33.00694444444445,30.215277777777786,28.777963919428117,2.4949222283138424
2022-09-11,37.75,172.18083,696.36176,32.2,61.3,0.0,0.0,0.0,13.0,1004.2,Partially cloudy,2022,9,11,6,1,33.87941919191919,30.074275362318843,26.048611111111114,26.922348484848484,26.589646464646464,28.58864379084968,33.00694444444445,29.30141269287689,3.1461300564570975
2022-09-12,36.11111111111111,191.47969,801.6675,31.8,62.8,0.0,0.0,0.0,18.4,1003.1,Partially cloudy,2022,9,12,0,0,37.75,33.87941919191919,30.074275362318843,26.048611111111114,26.922348484848484,26.589646464646464,28.58864379084968,29.978992057956255,4.355507458861623
2022-09-13,32.43961352657005,151.93257,948.1265,30.0,70.4,8.552,100.0,4.17,18.4,1003.7,"Rain, Partially cloudy",2022,9,13,1,0,36.11111111111111,37.75,33.87941919191919,30.074275362318843,26.048611111111114,26.922348484848484,26.589646464646464,31.053630246565028,4.85469800757477
2022-09-14,33.71686507936508,76.13812,772.774,28.5,78.6,9.403,100.0,8.33,20.9,1004.3,"Rain, Partially cloudy",2022,9,14,2,0,32.43961352657005,36.11111111111111,37.75,33.87941919191919,30.074275362318843,26.048611111111114,26.922348484848484,31.88933982683983,4.4443499974271665
2022-09-17,39.348429951690825,176.47905,380.7388,28.5,82.2,0.0,0.0,0.0,11.2,1002.5,Partially cloudy,2022,9,17,5,1,33.71686507936508,32.43961352657005,36.11111111111111,37.75,33.87941919191919,30.074275362318843,26.048611111111114,32.859985054627906,3.8855986635994295
2022-09-18,34.46296296296296,191.16568,369.58954,29.5,73.6,0.0,0.0,0.0,9.4,1005.6,Partially cloudy,2022,9,18,6,1,39.348429951690825,33.71686507936508,32.43961352657005,36.11111111111111,37.75,33.87941919191919,30.074275362318843,34.75995917471072,3.1891235063444037
2022-09-19,29.20734126984127,139.63075,371.06647,29.3,77.3,5.104,100.0,4.17,13.0,1005.9,"Rain, Partially cloudy",2022,9,19,0,0,34.46296296296296,39.348429951690825,33.71686507936508,32.43961352657005,36.11111111111111,37.75,33.87941919191919,35.38691454623132,2.463199651105717
2022-09-20,33.8587962962963,111.67321,331.66733,28.8,77.1,0.17,100.0,4.17,11.2,1005.8,"Rain, Partially cloudy",2022,9,20,1,0,29.20734126984127,34.46296296296296,39.348429951690825,33.71686507936508,32.43961352657005,36.11111111111111,37.75,34.71947484307732,3.396085208511396
2022-09-21,35.718333333333334,65.06537,341.92737,27.1,87.1,3.448,100.0,4.17,16.6,1005.7,"Rain, Partially cloudy",2022,9,21,2,0,33.8587962962963,29.20734126984127,34.46296296296296,39.348429951690825,33.71686507936508,32.43961352657005,36.11111111111111,34.16358859969108,3.125006311616643
2022-09-22,21.782608695652176,60.65624,367.1975,25.4,95.9,49.664,100.0,16.67,16.6,1005.2,"Rain, Overcast",2022,9,22,3,0,35.718333333333334,33.8587962962963,29.20734126984127,34.46296296296296,39.348429951690825,33.71686507936508,32.43961352657005,34.107477488579974,3.0875107217798363
2022-09-23,25.291666666666668,50.914413,456.23944,25.0,98.2,47.403,100.0,20.83,13.0,1003.8,"Rain, Overcast",2022,9,23,4,0,21.782608695652176,35.718333333333334,33.8587962962963,29.20734126984127,34.46296296296296,39.348429951690825,33.71686507936508,32.58504822702027,5.628682784254376
2022-09-24,22.416666666666668,43.500233,532.4522,25.3,97.2,19.896,100.0,20.83,20.5,1002.1,"Rain, Overcast",2022,9,24,5,1,25.291666666666668,21.782608695652176,35.718333333333334,33.8587962962963,29.20734126984127,34.46296296296296,39.348429951690825,31.381448453777647,6.216433296958047
2022-09-25,20.166666666666668,159.15308,406.19904,27.0,84.8,0.0,0.0,0.0,11.2,1005.1,Partially cloudy,2022,9,25,6,1,22.416666666666668,25.291666666666668,21.782608695652176,35.718333333333334,33.8587962962963,29.20734126984127,34.46296296296296,28.962625127345625,5.885063465023815
2022-09-26,42.333333333333336,175.37372,459.01938,28.1,82.4,0.0,0.0,0.0,13.0,1008.7,Partially cloudy,2022,9,26,0,0,20.166666666666668,22.416666666666668,25.291666666666668,21.782608695652176,35.718333333333334,33.8587962962963,29.20734126984127,26.920297085017584,6.133531799771536
2022-09-27,35.541666666666664,183.67108,324.18488,28.6,76.5,0.0,0.0,0.0,11.2,1007.7,Partially cloudy,2022,9,27,1,0,42.333333333333336,20.166666666666668,22.416666666666668,25.291666666666668,21.782608695652176,35.718333333333334,33.8587962962963,28.795438808373596,8.499404821738239
2022-09-28,46.625,169.48886,294.5313,29.2,71.1,0.0,0.0,0.0,13.0,1006.5,Clear,2022,9,28,2,0,35.541666666666664,42.333333333333336,20.166666666666668,22.416666666666668,25.291666666666668,21.782608695652176,35.718333333333334,29.035848861283647,8.688198089491372
2022-09-29,58.0,181.47926,348.2988,28.8,71.6,0.0,0.0,0.0,14.8,1006.3,Clear,2022,9,29,3,0,46.625,35.541666666666664,42.333333333333336,20.166666666666668,22.416666666666668,25.291666666666668,21.782608695652176,30.593944099378884,10.806153570366364
