datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2024-10-06,35.1,25.8,29.9,37.5,25.8,31.9,61.0,0.0,0.0,0.0,16.6,1011.3,Clear
2024-10-07,34.7,24.0,29.2,36.2,24.0,30.9,66.3,0.0,0.0,0.0,11.2,1013.4,Clear
2024-10-08,34.7,23.0,28.8,36.9,23.0,30.1,64.2,0.0,0.0,0.0,11.2,1012.9,Clear
2024-10-09,33.8,23.0,28.2,35.6,23.0,29.4,64.6,0.0,0.0,0.0,14.8,1011.0,Clear
2024-10-10,33.7,22.0,27.8,33.7,22.0,28.1,60.2,0.0,0.0,0.0,14.8,1010.2,Clear
2024-10-11,32.4,21.0,26.8,32.4,21.0,27.0,61.6,0.0,0.0,0.0,14.8,1010.3,Clear
2024-10-12,33.5,20.9,27.1,33.8,20.9,27.3,59.7,0.0,0.0,0.0,14.8,1010.9,Clear
2024-10-13,34.3,21.5,27.5,33.4,21.5,27.1,53.3,0.0,0.0,0.0,14.8,1011.6,Partially cloudy
2024-10-14,33.5,21.0,27.0,32.4,21.0,26.8,52.6,0.0,0.0,0.0,16.6,1012.2,Partially cloudy
2024-10-15,33.0,19.8,26.5,32.9,19.8,26.4,53.9,0.0,0.0,0.0,13.0,1011.4,Clear
2024-10-16,34.6,20.3,27.1,35.1,20.3,27.0,55.3,0.0,0.0,0.0,7.6,1010.1,Partially cloudy
2024-10-17,35.0,21.7,27.9,35.4,21.7,27.9,55.5,0.0,0.0,0.0,7.6,1010.6,Partially cloudy
2024-10-18,35.2,21.1,27.9,35.8,21.1,27.9,54.2,0.0,0.0,0.0,8.0,1010.4,Clear
2024-10-19,35.7,21.3,28.3,36.7,21.3,28.4,54.4,0.0,0.0,0.0,13.0,1010.8,Clear
2024-10-20,34.8,21.8,27.9,38.9,21.8,29.0,64.0,0.0,0.0,0.0,13.0,1011.9,Clear
2024-10-21,33.5,21.8,27.2,36.8,21.8,28.2,69.4,0.0,0.0,0.0,14.8,1012.5,Clear
2024-10-22,33.0,21.6,26.9,35.5,21.6,27.5,67.8,0.0,0.0,0.0,9.4,1013.6,Clear
2024-10-23,32.3,21.6,26.6,33.9,21.6,27.1,67.0,0.0,0.0,0.0,18.4,1013.2,Clear
2024-10-24,33.4,20.0,26.5,35.0,20.0,26.7,60.3,0.0,0.0,0.0,16.6,1011.8,Clear
2024-10-25,33.0,20.0,25.6,33.0,20.0,25.6,61.8,0.0,0.0,0.0,20.5,1011.0,Clear
2024-10-26,33.0,19.9,25.8,33.5,19.9,25.9,58.2,0.0,0.0,0.0,16.6,1010.9,Clear
2024-10-27,33.0,21.3,26.7,37.0,21.3,27.6,68.6,0.0,0.0,0.0,7.6,1010.1,Clear
2024-10-28,33.3,21.6,27.1,37.2,21.6,27.9,65.2,0.0,0.0,0.0,11.2,1009.0,Clear
2024-10-29,34.6,21.8,27.6,39.1,21.8,28.8,67.2,0.0,0.0,0.0,11.2,1009.3,Clear
2024-10-30,35.0,22.0,28.1,38.6,22.0,28.9,61.3,0.0,0.0,0.0,9.4,1009.9,Clear
2024-10-31,33.0,22.1,26.9,35.3,22.1,27.3,63.8,0.0,0.0,0.0,16.6,1011.8,Clear
2024-11-01,32.6,18.0,25.1,33.5,18.0,25.0,55.1,0.0,0.0,0.0,16.6,1012.6,Clear
2024-11-02,32.6,18.5,25.0,33.0,18.5,24.8,56.7,0.0,0.0,0.0,7.6,1013.7,Clear
2024-11-03,31.6,17.8,24.3,32.3,17.8,24.1,58.5,0.0,0.0,0.0,9.4,1014.7,Clear
2024-11-04,31.0,18.0,23.8,32.1,18.0,23.9,63.7,0.0,0.0,0.0,7.6,1013.1,Clear
2024-11-05,31.3,18.4,24.3,32.5,18.4,24.4,64.4,0.0,0.0,0.0,11.2,1015.1,Clear
2024-11-06,31.2,18.5,24.3,32.9,18.5,24.4,66.4,0.0,0.0,0.0,7.6,1015.3,Clear
2024-11-07,30.9,19.5,24.7,33.4,19.5,25.0,68.5,0.0,0.0,0.0,7.6,1014.5,Clear
2024-11-08,30.9,19.6,24.4,33.4,19.6,24.8,71.9,0.0,0.0,0.0,7.6,1014.3,Clear
2024-11-09,31.4,19.7,25.0,33.8,19.7,25.4,70.6,0.0,0.0,0.0,11.2,1014.3,Clear
2024-11-10,30.4,19.8,24.5,33.1,19.8,24.9,73.7,0.0,0.0,0.0,7.6,1014.3,Clear
2024-11-11,31.1,18.8,24.5,33.0,18.8,24.8,72.2,0.0,0.0,0.0,5.4,1014.3,Clear
2024-11-12,32.0,19.2,24.6,32.3,19.2,24.6,65.2,0.0,0.0,0.0,14.8,1013.9,Clear
2024-11-13,26.6,18.0,21.3,26.6,18.0,21.3,84.3,0.0,0.0,0.0,10.1,1013.3,Partially cloudy
2024-11-14,28.2,17.3,22.1,29.2,17.3,22.1,74.4,0.0,0.0,0.0,7.6,1015.5,Clear
2024-11-15,30.0,16.8,22.7,30.4,16.8,22.6,66.6,0.0,0.0,0.0,14.8,1014.5,Clear
2024-11-16,28.8,16.7,22.0,29.5,16.7,22.0,67.7,0.0,0.0,0.0,10.1,1013.4,Clear
2024-11-17,26.4,16.0,20.3,26.4,16.0,20.3,76.5,0.0,0.0,0.0,16.6,1014.3,Partially cloudy
2024-11-18,23.0,16.0,18.3,23.0,16.0,18.3,85.6,0.0,0.0,0.0,14.0,1016.0,Partially cloudy
2024-11-19,24.0,14.0,18.2,24.0,14.0,18.2,70.9,0.0,0.0,0.0,9.4,1016.9,Partially cloudy
2024-11-20,25.0,13.0,18.5,25.0,13.0,18.5,64.2,0.0,0.0,0.0,9.4,1016.0,Clear
2024-11-21,26.0,12.0,18.2,26.0,12.0,18.2,59.5,0.0,0.0,0.0,9.4,1015.4,Clear
2024-11-22,26.1,12.6,18.5,26.1,12.6,18.5,66.5,0.0,0.0,0.0,7.6,1015.1,Clear
2024-11-23,28.0,12.7,19.6,27.2,12.7,19.5,64.3,0.0,0.0,0.0,7.6,1015.5,Clear
2024-11-24,28.0,13.6,20.3,27.1,13.6,20.2,59.6,0.0,0.0,0.0,14.8,1015.3,Clear
2024-11-25,25.4,15.0,19.1,25.4,15.0,19.1,69.6,0.0,0.0,0.0,14.8,1015.3,Clear
2024-11-26,25.8,13.6,18.6,25.8,13.6,18.6,65.9,0.0,0.0,0.0,13.0,1015.5,Clear
2024-11-27,26.2,12.5,18.4,26.2,12.5,18.4,61.0,0.0,0.0,0.0,11.2,1015.0,Clear
2024-11-28,25.8,11.5,17.9,25.8,11.5,17.9,63.1,0.0,0.0,0.0,9.4,1016.8,Clear
2024-11-29,25.0,10.6,18.0,25.0,10.6,18.0,60.0,0.0,0.0,0.0,7.6,1017.4,Clear
2024-11-30,25.0,11.0,18.0,25.0,11.0,18.0,63.3,0.0,0.0,0.0,11.2,1015.5,Clear
2024-12-01,25.0,13.9,18.6,25.0,13.9,18.6,64.2,0.0,0.0,0.0,14.8,1013.8,Clear
2024-12-02,26.0,11.8,18.5,26.0,11.8,18.5,68.2,0.0,0.0,0.0,9.4,1013.9,Clear
2024-12-03,27.3,11.5,18.7,26.8,11.5,18.7,67.0,0.0,0.0,0.0,14.8,1015.8,Clear
2024-12-04,26.0,13.0,18.6,26.0,13.0,18.6,58.7,0.0,0.0,0.0,18.4,1015.2,Clear
2024-12-05,24.4,9.4,16.6,24.4,9.4,16.6,52.2,0.0,0.0,0.0,21.9,1014.8,Clear
2024-12-06,24.0,10.3,16.4,24.0,10.3,16.4,53.7,0.0,0.0,0.0,15.0,1013.7,Clear
2024-12-07,23.6,8.6,15.6,23.6,8.6,15.6,55.6,0.0,0.0,0.0,7.6,1013.4,Clear
2024-12-08,22.9,8.9,16.0,22.9,8.9,16.0,58.9,0.093,100.0,4.17,16.6,1012.9,"Rain, Partially cloudy"
2024-12-09,20.8,9.7,14.6,20.8,9.7,14.6,70.2,0.0,0.0,0.0,11.2,1015.7,Clear
2024-12-10,22.0,8.0,13.8,22.0,7.9,13.7,62.5,0.0,0.0,0.0,20.5,1017.5,Clear
2024-12-11,21.8,6.0,13.2,21.8,4.4,13.0,48.7,0.0,0.0,0.0,14.8,1017.3,Clear
2024-12-12,21.8,5.4,13.3,21.8,4.4,13.1,57.2,0.0,0.0,0.0,11.2,1016.8,Clear
2024-12-13,22.0,7.0,14.0,22.0,5.6,13.9,54.4,0.0,0.0,0.0,20.5,1017.8,Clear
2024-12-14,22.2,7.0,13.8,22.2,5.6,13.4,51.2,0.0,0.0,0.0,18.4,1018.0,Clear
2024-12-15,22.0,6.4,13.1,22.0,6.2,13.1,57.2,0.0,0.0,0.0,9.4,1019.5,Clear
2024-12-16,23.1,5.4,12.8,23.1,5.4,12.7,68.8,0.0,0.0,0.0,7.6,1017.7,Clear
2024-12-17,22.9,7.0,13.6,22.9,7.0,13.6,71.1,0.0,0.0,0.0,11.2,1016.3,Clear
2024-12-18,20.0,8.0,12.7,20.0,7.4,12.6,78.8,0.0,0.0,0.0,9.4,1015.9,Clear
2024-12-19,22.2,6.1,13.3,22.2,6.1,13.3,74.0,0.0,0.0,0.0,13.0,1015.7,Clear
2024-12-20,22.2,8.5,15.0,22.2,8.5,15.0,75.2,0.0,0.0,0.0,7.6,1015.4,Clear
2024-12-21,22.6,8.3,14.5,22.6,8.3,14.5,74.2,0.0,0.0,0.0,11.2,1015.9,Clear
2024-12-22,23.1,8.3,14.9,23.1,8.3,14.9,71.6,0.0,0.0,0.0,9.4,1015.7,Clear
2024-12-23,18.0,9.7,14.4,18.0,9.7,14.4,78.9,0.245,100.0,12.5,11.2,1015.7,"Rain, Partially cloudy"
2024-12-24,20.3,11.0,14.9,20.3,11.0,14.9,81.1,1.926,100.0,4.17,11.2,1016.9,"Rain, Partially cloudy"
2024-12-25,21.8,9.8,14.5,21.8,9.8,14.5,82.5,0.0,0.0,0.0,11.2,1018.9,Partially cloudy
2024-12-26,23.0,9.0,15.3,23.0,9.0,15.3,77.1,0.0,0.0,0.0,7.6,1020.7,Clear
2024-12-27,16.0,13.9,14.5,16.0,13.9,14.5,94.5,44.298,100.0,25.0,18.4,1019.3,"Rain, Partially cloudy"
2024-12-28,16.0,13.0,14.9,16.0,13.0,14.9,96.3,5.555,100.0,4.17,9.4,1018.9,"Rain, Overcast"
2024-12-29,16.7,11.0,13.4,16.7,11.0,13.4,93.5,0.0,0.0,0.0,18.4,1020.6,Partially cloudy
2024-12-30,14.1,9.0,11.4,14.1,8.2,11.3,92.7,0.0,0.0,0.0,14.8,1020.2,Partially cloudy
2024-12-31,16.5,9.5,11.7,16.5,9.1,11.7,86.0,0.0,0.0,0.0,7.6,1021.0,Partially cloudy
2025-01-01,14.6,8.0,10.5,14.6,6.8,10.2,90.7,0.0,0.0,0.0,11.7,1019.1,Partially cloudy
2025-01-02,15.3,8.0,10.5,15.3,6.1,10.0,90.9,0.0,0.0,0.0,11.4,1018.4,Partially cloudy
2025-01-03,19.8,8.0,12.0,19.8,7.4,12.0,91.0,0.0,0.0,0.0,6.9,1018.1,Partially cloudy
2025-01-04,19.3,9.0,12.7,19.3,9.0,12.7,92.9,0.0,0.0,0.0,11.2,1016.1,Partially cloudy
2025-01-05,17.1,9.0,12.0,17.1,7.0,11.8,89.1,0.0,0.0,0.0,13.0,1016.0,Partially cloudy
2025-01-06,16.1,10.2,12.6,16.1,10.2,12.6,90.5,0.074,100.0,4.17,12.4,1017.1,"Rain, Partially cloudy"
2025-01-07,15.3,9.2,12.3,15.3,9.2,12.3,92.8,0.0,0.0,0.0,17.1,1018.0,Partially cloudy
2025-01-08,20.7,7.0,12.8,20.7,7.0,12.6,80.6,0.0,0.0,0.0,21.1,1015.8,Clear
2025-01-09,20.7,6.6,13.1,20.7,6.6,13.1,77.9,0.0,0.0,0.0,10.6,1018.2,Clear
2025-01-10,17.0,9.0,11.8,17.0,8.5,11.8,90.4,0.0,0.0,0.0,9.9,1019.9,Partially cloudy
2025-01-11,16.5,10.0,12.2,16.5,10.0,12.2,93.2,0.63,100.0,4.17,17.3,1018.6,"Rain, Partially cloudy"
2025-01-12,16.5,9.9,12.6,16.5,9.9,12.6,91.5,0.0,0.0,0.0,11.4,1019.5,Partially cloudy
2025-01-13,17.7,10.0,12.7,17.7,10.0,12.7,90.4,0.0,0.0,0.0,14.0,1018.8,Partially cloudy
2025-01-14,19.8,9.9,12.9,19.8,9.3,12.9,87.4,0.0,0.0,0.0,12.4,1019.0,Clear
2025-01-15,17.0,7.2,11.9,17.0,7.2,11.9,93.2,0.037,100.0,4.17,10.1,1020.3,"Rain, Partially cloudy"
2025-01-16,18.5,10.8,13.5,18.5,10.8,13.5,89.2,4.408,100.0,12.5,9.4,1021.0,"Rain, Partially cloudy"
2025-01-17,16.9,9.8,11.9,16.9,9.8,11.9,90.8,0.0,0.0,0.0,17.3,1020.7,Partially cloudy
2025-01-18,19.6,10.0,13.8,19.6,10.0,13.8,84.8,0.0,0.0,0.0,10.1,1018.5,Partially cloudy
2025-01-19,25.2,10.3,16.7,25.2,10.3,16.7,79.0,0.0,0.0,0.0,8.8,1017.0,Partially cloudy
2025-01-20,23.9,11.3,16.7,23.9,11.3,16.7,78.6,0.0,0.0,0.0,16.0,1015.4,Clear
2025-01-21,23.2,11.0,16.1,23.2,11.0,16.1,74.7,0.0,0.0,0.0,16.0,1014.2,Clear
2025-01-22,24.6,10.0,16.1,24.6,10.0,16.1,77.2,0.0,0.0,0.0,11.7,1013.9,Clear
2025-01-23,24.0,11.8,17.1,24.0,11.8,17.1,71.9,0.463,100.0,4.17,17.3,1015.4,"Rain, Partially cloudy"
2025-01-24,23.0,10.0,15.7,23.0,10.0,15.7,67.4,0.0,0.0,0.0,19.0,1015.6,Clear
2025-01-25,23.0,9.0,14.8,23.0,8.5,14.7,60.5,0.0,0.0,0.0,19.9,1015.0,Clear
2025-01-26,22.5,8.0,14.4,22.5,7.6,14.3,60.9,0.0,0.0,0.0,16.6,1014.9,Clear
2025-01-27,22.5,8.0,14.1,22.5,7.4,14.1,67.6,0.0,0.0,0.0,17.1,1013.5,Clear
2025-01-28,24.0,6.9,14.5,24.0,6.9,14.5,65.6,0.0,0.0,0.0,11.7,1013.1,Clear
2025-01-29,24.9,7.9,15.8,24.9,7.9,15.8,71.9,0.0,0.0,0.0,14.8,1014.5,Clear
2025-01-30,25.8,10.6,17.1,25.8,10.6,17.1,76.4,0.0,0.0,0.0,13.0,1011.3,Clear
2025-01-31,25.7,11.1,17.4,25.7,11.1,17.4,81.1,0.0,0.0,0.0,8.1,1011.0,Clear
2025-02-01,24.7,11.0,16.7,24.7,11.0,16.7,86.6,0.0,0.0,0.0,9.4,1013.4,Partially cloudy
2025-02-02,21.9,12.0,15.5,21.9,12.0,15.5,85.4,0.0,0.0,0.0,13.5,1015.5,Partially cloudy
2025-02-03,23.8,10.0,15.6,23.8,10.0,15.6,72.5,0.0,0.0,0.0,9.9,1014.8,Clear
2025-02-04,24.7,14.0,18.4,24.7,14.0,18.4,66.9,0.185,100.0,4.17,11.7,1014.6,"Rain, Partially cloudy"
2025-02-05,22.9,10.0,16.1,22.9,10.0,16.1,71.1,0.0,0.0,0.0,18.4,1015.7,Clear
2025-02-06,22.9,10.3,16.3,22.9,10.3,16.3,59.1,0.0,0.0,0.0,18.5,1017.4,Clear
2025-02-07,22.9,8.0,15.1,22.9,6.2,14.9,54.8,0.0,0.0,0.0,18.4,1016.8,Clear
2025-02-08,24.9,9.0,16.3,24.9,8.0,16.2,53.5,0.0,0.0,0.0,16.6,1015.4,Clear
2025-02-09,26.2,9.3,16.9,26.2,9.3,16.9,60.6,0.0,0.0,0.0,8.2,1014.7,Clear
2025-02-10,27.0,11.3,18.2,26.3,11.3,18.2,63.4,0.0,0.0,0.0,8.8,1014.2,Partially cloudy
2025-02-11,28.6,11.3,19.4,27.6,11.3,19.3,60.5,0.0,0.0,0.0,10.6,1013.4,Clear
2025-02-12,25.6,13.2,18.5,25.6,13.2,18.5,60.0,0.0,0.0,0.0,27.0,1014.5,Clear
2025-02-13,23.9,11.0,17.9,23.9,11.0,17.9,52.1,0.0,0.0,0.0,19.5,1015.0,Clear
2025-02-14,25.9,9.0,17.4,25.9,8.0,17.4,51.4,0.0,0.0,0.0,26.7,1013.2,Clear
2025-02-15,26.6,12.0,18.6,26.6,12.0,18.6,53.2,0.0,0.0,0.0,9.4,1011.4,Clear
2025-02-16,27.9,12.3,19.7,27.1,12.3,19.6,60.2,0.0,0.0,0.0,13.0,1012.7,Partially cloudy
2025-02-17,27.7,13.0,19.8,26.9,13.0,19.7,61.2,0.0,0.0,0.0,8.2,1015.5,Partially cloudy
2025-02-18,27.7,15.0,20.2,26.8,15.0,20.1,58.5,0.0,0.0,0.0,11.9,1014.9,Partially cloudy
2025-02-19,26.6,11.9,19.7,26.6,11.9,19.7,57.2,0.0,0.0,0.0,11.4,1013.4,Partially cloudy
2025-02-20,26.2,16.0,20.5,26.2,16.0,20.5,68.7,0.848,100.0,8.33,23.8,1013.8,"Rain, Partially cloudy"
2025-02-21,24.9,14.0,19.6,24.9,14.0,19.6,65.8,0.4,100.0,12.5,16.5,1016.7,"Rain, Partially cloudy"
2025-02-22,23.8,12.0,17.5,23.8,12.0,17.5,75.0,0.0,0.0,0.0,17.7,1016.8,Clear
2025-02-23,26.0,11.4,18.2,26.0,11.4,18.2,66.6,0.0,0.0,0.0,12.4,1017.7,Clear
2025-02-24,26.2,11.9,18.9,26.2,11.9,18.9,68.9,0.0,0.0,0.0,13.7,1018.7,Clear
2025-02-25,27.5,12.8,19.8,26.9,12.8,19.8,63.1,0.0,0.0,0.0,8.2,1019.0,Partially cloudy
2025-02-26,30.9,16.3,23.5,30.6,16.3,23.4,57.4,0.0,0.0,0.0,10.6,1018.4,Partially cloudy
2025-02-27,24.3,20.0,21.8,24.3,20.0,21.8,64.0,0.0,0.0,0.0,17.8,1015.5,Partially cloudy
2025-02-28,26.2,19.0,21.4,26.2,19.0,21.4,67.9,3.9,100.0,12.5,14.0,1012.3,"Rain, Partially cloudy"
2025-03-01,27.6,18.0,21.6,28.3,18.0,21.7,76.1,0.815,100.0,8.33,17.3,1013.4,"Rain, Partially cloudy"
2025-03-02,26.3,13.8,20.1,26.3,13.8,20.1,61.5,0.0,0.0,0.0,19.9,1012.9,Clear
2025-03-03,29.0,11.1,20.9,27.8,11.1,20.6,50.6,0.0,0.0,0.0,11.9,1011.6,Clear
2025-03-04,26.7,16.9,21.0,26.3,16.9,21.0,55.8,0.0,0.0,0.0,23.7,1013.1,Clear
2025-03-05,24.3,10.0,17.6,24.3,10.0,17.6,50.3,0.0,0.0,0.0,30.4,1014.3,Clear
2025-03-06,27.2,9.3,18.7,26.3,7.9,18.5,41.6,0.0,0.0,0.0,21.1,1012.4,Clear
2025-03-07,28.8,11.4,19.9,27.5,11.4,19.7,48.9,0.0,0.0,0.0,17.1,1010.9,Clear
2025-03-08,29.9,14.0,21.6,28.3,14.0,21.2,50.6,0.0,0.0,0.0,16.6,1009.2,Clear
2025-03-09,31.7,15.3,23.7,30.5,15.3,23.3,52.1,0.0,0.0,0.0,10.4,1012.5,Clear
2025-03-10,31.7,16.7,24.4,30.4,16.7,24.1,50.6,0.0,0.0,0.0,18.4,1015.7,Partially cloudy
2025-03-11,33.5,17.3,25.5,32.5,17.3,25.1,53.6,0.0,0.0,0.0,12.4,1013.4,Partially cloudy
2025-03-12,32.9,17.7,24.4,31.6,17.7,24.1,63.2,0.0,0.0,0.0,18.4,1009.5,Partially cloudy
2025-03-13,33.0,19.0,25.3,32.4,19.0,25.2,56.9,0.0,0.0,0.0,10.1,1007.7,Partially cloudy
2025-03-14,35.4,18.7,25.5,36.0,18.7,25.2,56.4,0.0,0.0,0.0,12.4,1009.1,Partially cloudy
2025-03-15,31.4,19.4,24.9,32.0,19.4,24.8,51.0,0.0,0.0,0.0,18.4,1010.8,Partially cloudy
2025-03-16,31.0,18.0,23.9,29.6,18.0,23.6,55.2,0.0,0.0,0.0,19.0,1012.2,Clear
2025-03-17,28.0,17.3,22.7,27.8,17.3,22.7,59.6,0.0,0.0,0.0,17.7,1013.2,Clear
2025-03-18,29.3,16.4,22.6,30.3,16.4,22.5,57.9,0.0,0.0,0.0,17.3,1012.8,Clear
2025-03-19,32.0,16.0,23.9,30.2,16.0,23.5,49.9,0.0,0.0,0.0,18.4,1013.6,Clear
2025-03-20,32.9,16.5,25.1,30.7,16.5,24.4,47.8,0.0,0.0,0.0,20.5,1014.6,Clear
2025-03-21,31.9,16.0,24.0,30.1,16.0,23.5,49.8,0.0,0.0,0.0,17.7,1014.3,Clear
2025-03-22,30.7,17.8,24.3,29.6,17.8,23.9,49.8,0.0,0.0,0.0,14.8,1012.9,Clear
2025-03-23,33.6,16.4,25.2,32.1,16.4,24.6,45.8,0.0,0.0,0.0,9.4,1014.5,Clear
2025-03-24,35.0,16.6,26.0,33.1,16.6,25.2,43.8,0.0,0.0,0.0,11.2,1013.9,Clear
2025-03-25,36.7,18.3,27.5,34.5,18.3,26.5,39.0,0.0,0.0,0.0,13.0,1009.7,Clear
2025-03-26,38.2,19.1,29.2,36.4,19.1,28.2,37.0,0.0,0.0,0.0,12.4,1006.9,Clear
2025-03-27,36.0,20.7,28.9,34.5,20.7,28.1,37.4,0.0,0.0,0.0,18.6,1006.8,Partially cloudy
2025-03-28,31.7,20.0,25.3,29.5,20.0,24.7,33.7,0.0,0.0,0.0,19.9,1009.7,Clear
2025-03-29,29.0,13.3,22.4,27.4,13.3,22.1,28.3,0.0,0.0,0.0,26.1,1010.5,Partially cloudy
2025-03-30,31.2,16.3,24.0,29.2,16.3,23.3,30.6,0.0,0.0,0.0,18.4,1010.7,Partially cloudy
2025-03-31,34.1,15.0,25.4,31.8,15.0,24.5,31.8,0.0,0.0,0.0,15.3,1010.9,Clear
2025-04-01,34.0,15.7,25.9,31.6,15.7,25.0,30.1,0.0,0.0,0.0,24.8,1010.0,Clear
2025-04-02,35.6,15.5,26.4,33.7,15.5,25.5,33.4,0.0,0.0,0.0,18.8,1010.8,Clear
2025-04-03,37.7,16.9,28.3,35.6,16.9,27.1,31.2,0.0,0.0,0.0,10.6,1011.3,Clear
2025-04-04,37.5,21.1,29.6,35.1,21.1,28.3,27.1,0.0,0.0,0.0,16.6,1010.9,Clear
2025-04-05,35.0,20.0,28.1,33.4,20.0,27.2,32.9,0.0,0.0,0.0,16.0,1008.9,Clear
2025-04-06,37.3,19.5,28.9,36.1,19.5,28.1,34.9,0.0,0.0,0.0,16.6,1007.2,Clear
2025-04-07,39.0,21.5,31.1,38.8,21.5,30.2,34.0,0.0,0.0,0.0,9.4,1008.2,Clear
2025-04-08,40.0,23.5,32.2,40.2,23.5,31.8,34.1,0.0,0.0,0.0,14.8,1010.1,Clear
2025-04-09,40.0,25.6,33.3,42.9,25.6,34.0,39.5,0.0,0.0,0.0,14.2,1007.7,Clear
2025-04-10,38.9,27.0,32.2,39.4,27.2,32.0,36.2,0.0,0.0,0.0,18.4,1003.5,Partially cloudy
2025-04-11,34.9,21.0,27.2,38.7,21.0,27.7,58.1,0.796,100.0,4.17,31.0,1003.7,"Rain, Partially cloudy"
2025-04-12,33.9,20.0,27.0,34.7,20.0,26.8,53.1,0.0,0.0,0.0,17.7,1006.7,Partially cloudy
2025-04-13,35.7,22.2,29.3,35.8,22.2,29.0,40.5,0.0,0.0,0.0,11.7,1008.1,Partially cloudy
2025-04-14,36.7,22.3,29.7,37.6,22.3,29.7,43.7,0.0,0.0,0.0,14.2,1008.4,Clear
2025-04-15,37.2,24.6,30.7,38.0,24.6,30.7,41.3,0.0,0.0,0.0,14.8,1008.8,Clear
2025-04-16,38.0,24.3,31.8,39.6,24.3,31.9,40.0,0.0,0.0,0.0,13.7,1007.1,Clear
2025-04-17,39.5,27.0,33.1,41.1,27.1,33.2,36.6,0.0,0.0,0.0,18.3,1004.6,Clear
2025-04-18,39.7,26.0,32.2,43.4,26.0,33.4,45.8,0.0,0.0,0.0,17.3,1003.1,Clear
2025-04-19,38.6,26.2,31.7,41.3,26.2,33.2,47.5,0.0,0.0,0.0,19.3,1003.4,Clear
2025-04-20,38.0,26.0,32.4,41.6,26.0,33.9,47.1,0.0,0.0,0.0,16.6,1003.7,Clear
2025-04-21,40.3,26.6,32.9,38.1,26.6,32.2,31.3,0.0,0.0,0.0,15.3,1006.7,Partially cloudy
2025-04-22,40.0,22.2,31.2,37.0,22.2,29.6,18.7,0.0,0.0,0.0,18.4,1008.2,Clear
2025-04-23,39.2,21.0,30.8,36.8,21.0,29.2,20.3,0.0,0.0,0.0,26.4,1005.8,Clear
2025-04-24,40.1,21.7,32.0,37.5,21.7,30.3,20.4,0.0,0.0,0.0,16.8,1003.4,Clear
2025-04-25,41.0,23.8,32.6,38.3,23.8,31.0,23.2,0.0,0.0,0.0,13.7,1004.3,Clear
2025-04-26,41.0,21.9,32.3,37.4,21.9,30.6,24.3,0.0,0.0,0.0,16.0,1004.2,Partially cloudy
2025-04-27,40.0,28.0,33.1,39.4,26.9,31.5,21.9,0.0,0.0,0.0,15.0,1005.2,Partially cloudy
2025-04-28,40.0,24.6,32.9,40.0,24.6,32.1,29.6,0.0,0.0,0.0,15.5,1004.1,Clear
2025-04-29,36.2,25.0,30.7,37.6,25.0,30.9,42.5,0.0,0.0,0.0,20.5,1005.3,Clear
2025-04-30,36.9,26.7,31.3,39.4,27.4,32.3,45.4,0.0,0.0,0.0,22.3,1006.6,Clear
2025-05-01,37.5,27.0,32.2,41.6,28.5,34.0,47.4,0.0,0.0,0.0,17.8,1007.5,Clear
2025-05-02,31.0,20.0,25.4,32.2,20.0,25.9,71.0,4.154,100.0,12.5,22.5,1009.4,"Rain, Partially cloudy"
2025-05-03,34.0,22.7,28.1,36.8,22.7,29.1,64.1,0.0,0.0,0.0,16.0,1006.0,Partially cloudy
2025-05-04,35.5,25.2,30.3,38.6,25.2,31.4,54.1,0.0,0.0,0.0,15.3,1004.0,Partially cloudy
2025-05-05,31.7,23.9,27.7,33.9,23.9,28.4,56.9,0.223,100.0,4.17,18.4,1006.0,"Rain, Partially cloudy"
2025-05-06,35.0,23.3,29.0,36.6,23.3,29.5,55.1,0.0,0.0,0.0,17.1,1005.4,Partially cloudy
2025-05-07,35.9,25.7,29.3,38.3,25.7,30.5,57.6,0.0,0.0,0.0,17.1,1005.2,Partially cloudy
2025-05-08,36.0,25.0,30.6,38.9,25.0,32.2,54.5,0.03,100.0,4.17,17.8,1005.1,"Rain, Partially cloudy"
2025-05-09,35.9,26.4,30.9,39.5,26.4,33.0,54.1,0.371,100.0,4.17,16.2,1006.2,"Rain, Partially cloudy"
2025-05-10,35.1,26.7,29.8,38.9,28.8,32.4,61.5,12.258,100.0,4.17,18.6,1006.1,"Rain, Partially cloudy"
2025-05-11,38.0,25.0,31.2,39.3,25.0,32.1,53.3,0.0,0.0,0.0,35.8,1004.7,Partially cloudy
2025-05-12,38.0,25.8,32.4,39.8,25.8,32.8,38.4,0.0,0.0,0.0,17.3,1003.9,Partially cloudy
2025-05-13,39.6,28.0,31.6,42.4,28.2,32.0,40.9,0.63,100.0,4.17,16.0,1003.8,"Rain, Partially cloudy"
2025-05-14,40.0,25.2,32.7,40.1,25.2,32.9,39.5,0.0,0.0,0.0,16.4,1003.5,Clear
2025-05-15,41.0,26.5,33.9,40.6,26.5,33.4,32.2,0.0,0.0,0.0,15.0,1003.2,Clear
2025-05-16,42.1,27.5,33.7,42.8,29.0,34.1,38.1,0.948,100.0,4.17,16.6,1002.1,"Rain, Partially cloudy"
2025-05-17,40.7,28.0,33.6,43.6,28.6,34.5,37.7,0.167,100.0,8.33,14.9,1001.8,"Rain, Partially cloudy"
